Fecha,CeBeCategoria,CeBe,Categoria,SumaML
2026-08-01,300067223CERVEZA-SIDRA,300067223,CERVEZA-SIDRA,274333.58
2026-08-01,300067223CIGARRO,300067223,CIGARRO,59082.41
2026-08-01,300067223ENCENDEDORES SIX,300067223,ENCENDEDORES SIX,524.09
2026-08-01,300067223REHIDRATANTES,300067223,REHIDRATANTES,3559.84
2026-08-01,300067223RTD,300067223,RTD,6211.45
2026-08-01,300067223SPIRITS,300067223,SPIRITS,5890.83
2026-08-01,300067223TAE,300067223,TAE,748.82
2026-08-01,300067225Articulos Six,300067225,Articulos Six,393.53
2026-08-01,300067225CERVEZA-SIDRA,300067225,CERVEZA-SIDRA,150698.20
2026-08-01,300067225CIGARRO,300067225,CIGARRO,43715.73
2026-08-01,300067225ENCENDEDORES SIX,300067225,ENCENDEDORES SIX,2626.87
2026-08-01,300067225REHIDRATANTES,300067225,REHIDRATANTES,3555.44
2026-08-01,300067225RTD,300067225,RTD,5548.17
2026-08-01,300067225SPIRITS,300067225,SPIRITS,8759.30
2026-08-01,300067225TAE,300067225,TAE,592.46
2026-08-01,300067299Articulos Six,300067299,Articulos Six,300.93
2026-08-01,300067299CERVEZA-SIDRA,300067299,CERVEZA-SIDRA,401252.51
2026-08-01,300067299CIGARRO,300067299,CIGARRO,40478.70
2026-08-01,300067299ENCENDEDORES SIX,300067299,ENCENDEDORES SIX,508.33
2026-08-01,300067299FARMACIA,300067299,FARMACIA,170.38
2026-08-01,300067299REHIDRATANTES,300067299,REHIDRATANTES,1492.64
2026-08-01,300067299RTD,300067299,RTD,4988.30
2026-08-01,300067299SPIRITS,300067299,SPIRITS,1504.52
2026-08-01,300067299TAE,300067299,TAE,217.73
2026-08-01,300067312Articulos Six,300067312,Articulos Six,247.40
2026-08-01,300067312CERVEZA-SIDRA,300067312,CERVEZA-SIDRA,205097.88
2026-08-01,300067312CIGARRO,300067312,CIGARRO,21832.77
2026-08-01,300067312ENCENDEDORES SIX,300067312,ENCENDEDORES SIX,905.18
2026-08-01,300067312FARMACIA,300067312,FARMACIA,333.61
2026-08-01,300067312REHIDRATANTES,300067312,REHIDRATANTES,1720.23
2026-08-01,300067312RTD,300067312,RTD,3375.13
2026-08-01,300067312SPIRITS,300067312,SPIRITS,3230.61
2026-08-01,300067312TAE,300067312,TAE,309.61
2026-08-01,300067316Articulos Six,300067316,Articulos Six,477.79
2026-08-01,300067316CERVEZA-SIDRA,300067316,CERVEZA-SIDRA,206118.46
2026-08-01,300067316CIGARRO,300067316,CIGARRO,21248.14
2026-08-01,300067316ENCENDEDORES SIX,300067316,ENCENDEDORES SIX,418.48
2026-08-01,300067316FARMACIA,300067316,FARMACIA,187.97
2026-08-01,300067316REHIDRATANTES,300067316,REHIDRATANTES,1522.21
2026-08-01,300067316RTD,300067316,RTD,2361.52
2026-08-01,300067316SPIRITS,300067316,SPIRITS,5231.33
2026-08-01,300067316TAE,300067316,TAE,148.90
2026-08-01,300067343Articulos Six,300067343,Articulos Six,401.86
2026-08-01,300067343CERVEZA-SIDRA,300067343,CERVEZA-SIDRA,198390.26
2026-08-01,300067343CIGARRO,300067343,CIGARRO,29104.63
2026-08-01,300067343ENCENDEDORES SIX,300067343,ENCENDEDORES SIX,920.35
2026-08-01,300067343FARMACIA,300067343,FARMACIA,68.52
2026-08-01,300067343REHIDRATANTES,300067343,REHIDRATANTES,1445.07
2026-08-01,300067343RTD,300067343,RTD,3075.78
2026-08-01,300067343SPIRITS,300067343,SPIRITS,10003.41
2026-08-01,300067343TAE,300067343,TAE,236.99
2026-08-01,300067356Articulos Six,300067356,Articulos Six,582.42
2026-08-01,300067356CERVEZA-SIDRA,300067356,CERVEZA-SIDRA,310892.55
2026-08-01,300067356CIGARRO,300067356,CIGARRO,34215.75
2026-08-01,300067356ENCENDEDORES SIX,300067356,ENCENDEDORES SIX,505.55
2026-08-01,300067356FARMACIA,300067356,FARMACIA,137.04
2026-08-01,300067356REHIDRATANTES,300067356,REHIDRATANTES,1976.37
2026-08-01,300067356RTD,300067356,RTD,4459.36
2026-08-01,300067356SPIRITS,300067356,SPIRITS,3337.16
2026-08-01,300067356TAE,300067356,TAE,124.67
2026-08-01,300067360CERVEZA-SIDRA,300067360,CERVEZA-SIDRA,364389.59
2026-08-01,300067360CIGARRO,300067360,CIGARRO,27578.72
2026-08-01,300067360ENCENDEDORES SIX,300067360,ENCENDEDORES SIX,1035.15
2026-08-01,300067360RTD,300067360,RTD,792.96
2026-08-01,300067360SPIRITS,300067360,SPIRITS,3693.62
2026-08-01,300067360TAE,300067360,TAE,942.36
2026-08-01,300067378Articulos Six,300067378,Articulos Six,300.94
2026-08-01,300067378CERVEZA-SIDRA,300067378,CERVEZA-SIDRA,407952.79
2026-08-01,300067378CIGARRO,300067378,CIGARRO,20760.16
2026-08-01,300067378ENCENDEDORES SIX,300067378,ENCENDEDORES SIX,625.92
2026-08-01,300067378FARMACIA,300067378,FARMACIA,68.52
2026-08-01,300067378REHIDRATANTES,300067378,REHIDRATANTES,724.42
2026-08-01,300067378RTD,300067378,RTD,2038.62
2026-08-01,300067378SPIRITS,300067378,SPIRITS,4528.38
2026-08-01,300067378TAE,300067378,TAE,244.43
2026-08-01,300067395CERVEZA-SIDRA,300067395,CERVEZA-SIDRA,146697.19
2026-08-01,300067395CIGARRO,300067395,CIGARRO,20709.25
2026-08-01,300067395FARMACIA,300067395,FARMACIA,119.45
2026-08-01,300067395REHIDRATANTES,300067395,REHIDRATANTES,580.00
2026-08-01,300067395RTD,300067395,RTD,2361.81
2026-08-01,300067395SPIRITS,300067395,SPIRITS,2372.05
2026-08-01,300067395TAE,300067395,TAE,412.55
2026-08-01,300067565Articulos Six,300067565,Articulos Six,1222.23
2026-08-01,300067565CERVEZA-SIDRA,300067565,CERVEZA-SIDRA,326714.87
2026-08-01,300067565CIGARRO,300067565,CIGARRO,38813.89
2026-08-01,300067565ENCENDEDORES SIX,300067565,ENCENDEDORES SIX,1555.56
2026-08-01,300067565FARMACIA,300067565,FARMACIA,68.52
2026-08-01,300067565REHIDRATANTES,300067565,REHIDRATANTES,1908.49
2026-08-01,300067565RTD,300067565,RTD,6211.03
2026-08-01,300067565SPIRITS,300067565,SPIRITS,7518.04
2026-08-01,300067565TAE,300067565,TAE,304.59
2026-08-01,300067588Articulos Six,300067588,Articulos Six,127.78
2026-08-01,300067588CERVEZA-SIDRA,300067588,CERVEZA-SIDRA,110181.48
2026-08-01,300067588CIGARRO,300067588,CIGARRO,17791.68
2026-08-01,300067588ENCENDEDORES SIX,300067588,ENCENDEDORES SIX,534.25
2026-08-01,300067588REHIDRATANTES,300067588,REHIDRATANTES,1082.29
2026-08-01,300067588RTD,300067588,RTD,1097.81
2026-08-01,300067588SPIRITS,300067588,SPIRITS,4301.95
2026-08-01,300067588TAE,300067588,TAE,139.54
2026-08-01,300067589CERVEZA-SIDRA,300067589,CERVEZA-SIDRA,141650.98
2026-08-01,300067589CIGARRO,300067589,CIGARRO,33160.17
2026-08-01,300067589ENCENDEDORES SIX,300067589,ENCENDEDORES SIX,1187.04
2026-08-01,300067589REHIDRATANTES,300067589,REHIDRATANTES,841.00
2026-08-01,300067589RTD,300067589,RTD,1699.50
2026-08-01,300067589SPIRITS,300067589,SPIRITS,297.74
2026-08-01,300067589TAE,300067589,TAE,357.95
2026-08-01,300067643CERVEZA-SIDRA,300067643,CERVEZA-SIDRA,210561.38
2026-08-01,300067643CIGARRO,300067643,CIGARRO,31212.04
2026-08-01,300067643ENCENDEDORES SIX,300067643,ENCENDEDORES SIX,787.97
2026-08-01,300067643REHIDRATANTES,300067643,REHIDRATANTES,725.00
2026-08-01,300067643RTD,300067643,RTD,772.93
2026-08-01,300067643TAE,300067643,TAE,370.37
2026-08-01,300067644Articulos Six,300067644,Articulos Six,63.89
2026-08-01,300067644CERVEZA-SIDRA,300067644,CERVEZA-SIDRA,28402.63
2026-08-01,300067644CIGARRO,300067644,CIGARRO,4616.67
2026-08-01,300067644ENCENDEDORES SIX,300067644,ENCENDEDORES SIX,132.41
2026-08-01,300067644REHIDRATANTES,300067644,REHIDRATANTES,676.28
2026-08-01,300067644RTD,300067644,RTD,830.05
2026-08-01,300067644SPIRITS,300067644,SPIRITS,610.65
2026-08-01,300067644TAE,300067644,TAE,12.41
2026-08-01,300067649Articulos Six,300067649,Articulos Six,1123.16
2026-08-01,300067649CERVEZA-SIDRA,300067649,CERVEZA-SIDRA,340768.48
2026-08-01,300067649CIGARRO,300067649,CIGARRO,119176.89
2026-08-01,300067649ENCENDEDORES SIX,300067649,ENCENDEDORES SIX,2067.59
2026-08-01,300067649FARMACIA,300067649,FARMACIA,1010.21
2026-08-01,300067649REHIDRATANTES,300067649,REHIDRATANTES,7282.23
2026-08-01,300067649RTD,300067649,RTD,9685.23
2026-08-01,300067649SPIRITS,300067649,SPIRITS,16922.96
2026-08-01,300067649TAE,300067649,TAE,1671.31
2026-08-01,300067653Articulos Six,300067653,Articulos Six,444.45
2026-08-01,300067653CERVEZA-SIDRA,300067653,CERVEZA-SIDRA,70107.87
2026-08-01,300067653CIGARRO,300067653,CIGARRO,9317.60
2026-08-01,300067653ENCENDEDORES SIX,300067653,ENCENDEDORES SIX,535.17
2026-08-01,300067653FARMACIA,300067653,FARMACIA,126.86
2026-08-01,300067653REHIDRATANTES,300067653,REHIDRATANTES,1115.64
2026-08-01,300067653TAE,300067653,TAE,10.55
2026-08-01,300067663CERVEZA-SIDRA,300067663,CERVEZA-SIDRA,33.33
2026-08-01,300067663CIGARRO,300067663,CIGARRO,95.37
2026-08-01,300067663REHIDRATANTES,300067663,REHIDRATANTES,29.00
2026-08-01,300067663RTD,300067663,RTD,20.86
2026-08-01,300067663SPIRITS,300067663,SPIRITS,12.11
2026-08-01,300067668Articulos Six,300067668,Articulos Six,415.75
2026-08-01,300067668CERVEZA-SIDRA,300067668,CERVEZA-SIDRA,104078.23
2026-08-01,300067668CIGARRO,300067668,CIGARRO,25035.16
2026-08-01,300067668ENCENDEDORES SIX,300067668,ENCENDEDORES SIX,2321.28
2026-08-01,300067668FARMACIA,300067668,FARMACIA,203.71
2026-08-01,300067668REHIDRATANTES,300067668,REHIDRATANTES,1091.58
2026-08-01,300067668RTD,300067668,RTD,3284.32
2026-08-01,300067668SPIRITS,300067668,SPIRITS,10470.09
2026-08-01,300067668TAE,300067668,TAE,193.53
2026-08-01,300067670Articulos Six,300067670,Articulos Six,516.67
2026-08-01,300067670CERVEZA-SIDRA,300067670,CERVEZA-SIDRA,329944.87
2026-08-01,300067670CIGARRO,300067670,CIGARRO,29119.44
2026-08-01,300067670ENCENDEDORES SIX,300067670,ENCENDEDORES SIX,1268.51
2026-08-01,300067670REHIDRATANTES,300067670,REHIDRATANTES,2174.43
2026-08-01,300067670RTD,300067670,RTD,9281.83
2026-08-01,300067670SPIRITS,300067670,SPIRITS,10944.97
2026-08-01,300067670TAE,300067670,TAE,401.38
2026-08-01,300067682Articulos Six,300067682,Articulos Six,217.59
2026-08-01,300067682CERVEZA-SIDRA,300067682,CERVEZA-SIDRA,141031.94
2026-08-01,300067682CIGARRO,300067682,CIGARRO,34126.84
2026-08-01,300067682ENCENDEDORES SIX,300067682,ENCENDEDORES SIX,2738.88
2026-08-01,300067682REHIDRATANTES,300067682,REHIDRATANTES,1245.89
2026-08-01,300067682RTD,300067682,RTD,3843.66
2026-08-01,300067682SPIRITS,300067682,SPIRITS,12801.97
2026-08-01,300067682TAE,300067682,TAE,402.00
2026-08-01,300067685Articulos Six,300067685,Articulos Six,241.67
2026-08-01,300067685CERVEZA-SIDRA,300067685,CERVEZA-SIDRA,102861.18
2026-08-01,300067685CIGARRO,300067685,CIGARRO,10954.61
2026-08-01,300067685ENCENDEDORES SIX,300067685,ENCENDEDORES SIX,441.67
2026-08-01,300067685FARMACIA,300067685,FARMACIA,137.04
2026-08-01,300067685REHIDRATANTES,300067685,REHIDRATANTES,1189.00
2026-08-01,300067685RTD,300067685,RTD,2370.27
2026-08-01,300067685SPIRITS,300067685,SPIRITS,5814.99
2026-08-01,300067685TAE,300067685,TAE,210.30
2026-08-01,300067689Articulos Six,300067689,Articulos Six,38.89
2026-08-01,300067689CERVEZA-SIDRA,300067689,CERVEZA-SIDRA,124535.57
2026-08-01,300067689CIGARRO,300067689,CIGARRO,26237.96
2026-08-01,300067689ENCENDEDORES SIX,300067689,ENCENDEDORES SIX,31.48
2026-08-01,300067689REHIDRATANTES,300067689,REHIDRATANTES,1807.29
2026-08-01,300067689RTD,300067689,RTD,5871.36
2026-08-01,300067689SPIRITS,300067689,SPIRITS,7463.23
2026-08-01,300067689TAE,300067689,TAE,616.68
2026-08-01,300067690Articulos Six,300067690,Articulos Six,707.43
2026-08-01,300067690CERVEZA-SIDRA,300067690,CERVEZA-SIDRA,184929.34
2026-08-01,300067690CIGARRO,300067690,CIGARRO,31123.14
2026-08-01,300067690ENCENDEDORES SIX,300067690,ENCENDEDORES SIX,1423.15
2026-08-01,300067690FARMACIA,300067690,FARMACIA,68.52
2026-08-01,300067690REHIDRATANTES,300067690,REHIDRATANTES,1811.66
2026-08-01,300067690RTD,300067690,RTD,4774.15
2026-08-01,300067690SPIRITS,300067690,SPIRITS,8801.09
2026-08-01,300067690TAE,300067690,TAE,467.13
2026-08-01,300067692Articulos Six,300067692,Articulos Six,92.59
2026-08-01,300067692CERVEZA-SIDRA,300067692,CERVEZA-SIDRA,96615.02
2026-08-01,300067692CIGARRO,300067692,CIGARRO,19381.47
2026-08-01,300067692ENCENDEDORES SIX,300067692,ENCENDEDORES SIX,389.81
2026-08-01,300067692FARMACIA,300067692,FARMACIA,101.86
2026-08-01,300067692REHIDRATANTES,300067692,REHIDRATANTES,357.29
2026-08-01,300067692RTD,300067692,RTD,1248.34
2026-08-01,300067692SPIRITS,300067692,SPIRITS,1123.86
2026-08-01,300067692TAE,300067692,TAE,160.05
2026-08-01,300067725CERVEZA-SIDRA,300067725,CERVEZA-SIDRA,107254.90
2026-08-01,300067725CIGARRO,300067725,CIGARRO,8237.96
2026-08-01,300067725ENCENDEDORES SIX,300067725,ENCENDEDORES SIX,250.91
2026-08-01,300067725REHIDRATANTES,300067725,REHIDRATANTES,604.07
2026-08-01,300067725RTD,300067725,RTD,1041.35
2026-08-01,300067725SPIRITS,300067725,SPIRITS,1721.72
2026-08-01,300067725TAE,300067725,TAE,99.55
2026-08-01,300067896Articulos Six,300067896,Articulos Six,604.31
2026-08-01,300067896CERVEZA-SIDRA,300067896,CERVEZA-SIDRA,411328.61
2026-08-01,300067896CIGARRO,300067896,CIGARRO,12361.20
2026-08-01,300067896ENCENDEDORES SIX,300067896,ENCENDEDORES SIX,100.86
2026-08-01,300067896FARMACIA,300067896,FARMACIA,94.82
2026-08-01,300067896REHIDRATANTES,300067896,REHIDRATANTES,959.65
2026-08-01,300067896RTD,300067896,RTD,3036.38
2026-08-01,300067896SPIRITS,300067896,SPIRITS,1279.57
2026-08-01,300067896TAE,300067896,TAE,133.43
2026-08-01,300067906Articulos Six,300067906,Articulos Six,127.78
2026-08-01,300067906CERVEZA-SIDRA,300067906,CERVEZA-SIDRA,236871.13
2026-08-01,300067906CIGARRO,300067906,CIGARRO,17652.74
2026-08-01,300067906ENCENDEDORES SIX,300067906,ENCENDEDORES SIX,208.33
2026-08-01,300067906REHIDRATANTES,300067906,REHIDRATANTES,1352.03
2026-08-01,300067906RTD,300067906,RTD,2017.88
2026-08-01,300067906SPIRITS,300067906,SPIRITS,4093.12
2026-08-01,300067906TAE,300067906,TAE,235.09
2026-08-01,300067908Articulos Six,300067908,Articulos Six,604.63
2026-08-01,300067908CERVEZA-SIDRA,300067908,CERVEZA-SIDRA,99663.44
2026-08-01,300067908CIGARRO,300067908,CIGARRO,23239.81
2026-08-01,300067908ENCENDEDORES SIX,300067908,ENCENDEDORES SIX,716.64
2026-08-01,300067908FARMACIA,300067908,FARMACIA,68.52
2026-08-01,300067908REHIDRATANTES,300067908,REHIDRATANTES,797.22
2026-08-01,300067908RTD,300067908,RTD,1310.08
2026-08-01,300067908SPIRITS,300067908,SPIRITS,4952.54
2026-08-01,300067908TAE,300067908,TAE,147.64
2026-08-01,300067909Articulos Six,300067909,Articulos Six,253.70
2026-08-01,300067909CERVEZA-SIDRA,300067909,CERVEZA-SIDRA,12558.42
2026-08-01,300067909CIGARRO,300067909,CIGARRO,3040.74
2026-08-01,300067909ENCENDEDORES SIX,300067909,ENCENDEDORES SIX,43.52
2026-08-01,300067909REHIDRATANTES,300067909,REHIDRATANTES,613.37
2026-08-01,300067909RTD,300067909,RTD,2925.30
2026-08-01,300067909SPIRITS,300067909,SPIRITS,955.12
2026-08-01,300067909TAE,300067909,TAE,9.30
2026-08-01,300067933CERVEZA-SIDRA,300067933,CERVEZA-SIDRA,31.48
2026-08-01,300067933REHIDRATANTES,300067933,REHIDRATANTES,116.00
2026-08-01,300067933RTD,300067933,RTD,469.10
2026-08-01,300067933SPIRITS,300067933,SPIRITS,541.03
2026-08-01,300067948Articulos Six,300067948,Articulos Six,272.41
2026-08-01,300067948CERVEZA-SIDRA,300067948,CERVEZA-SIDRA,155323.63
2026-08-01,300067948CIGARRO,300067948,CIGARRO,17152.60
2026-08-01,300067948ENCENDEDORES SIX,300067948,ENCENDEDORES SIX,285.36
2026-08-01,300067948FARMACIA,300067948,FARMACIA,94.82
2026-08-01,300067948REHIDRATANTES,300067948,REHIDRATANTES,834.41
2026-08-01,300067948RTD,300067948,RTD,1634.54
2026-08-01,300067948SPIRITS,300067948,SPIRITS,1692.21
2026-08-01,300067948TAE,300067948,TAE,109.78
2026-08-01,300067949Articulos Six,300067949,Articulos Six,283.34
2026-08-01,300067949CERVEZA-SIDRA,300067949,CERVEZA-SIDRA,380017.28
2026-08-01,300067949CIGARRO,300067949,CIGARRO,40757.39
2026-08-01,300067949ENCENDEDORES SIX,300067949,ENCENDEDORES SIX,998.13
2026-08-01,300067949REHIDRATANTES,300067949,REHIDRATANTES,1381.59
2026-08-01,300067949RTD,300067949,RTD,5403.32
2026-08-01,300067949SPIRITS,300067949,SPIRITS,1558.89
2026-08-01,300067949TAE,300067949,TAE,167.49
2026-08-01,300067950Articulos Six,300067950,Articulos Six,141.67
2026-08-01,300067950CERVEZA-SIDRA,300067950,CERVEZA-SIDRA,420122.70
2026-08-01,300067950CIGARRO,300067950,CIGARRO,32711.10
2026-08-01,300067950ENCENDEDORES SIX,300067950,ENCENDEDORES SIX,260.19
2026-08-01,300067950FARMACIA,300067950,FARMACIA,68.52
2026-08-01,300067950REHIDRATANTES,300067950,REHIDRATANTES,986.00
2026-08-01,300067950RTD,300067950,RTD,2928.41
2026-08-01,300067950SPIRITS,300067950,SPIRITS,1290.87
2026-08-01,300067950TAE,300067950,TAE,203.47
2026-08-01,300067972Articulos Six,300067972,Articulos Six,212.04
2026-08-01,300067972CERVEZA-SIDRA,300067972,CERVEZA-SIDRA,257283.32
2026-08-01,300067972CIGARRO,300067972,CIGARRO,51406.47
2026-08-01,300067972ENCENDEDORES SIX,300067972,ENCENDEDORES SIX,955.56
2026-08-01,300067972REHIDRATANTES,300067972,REHIDRATANTES,1501.95
2026-08-01,300067972RTD,300067972,RTD,1217.91
2026-08-01,300067972SPIRITS,300067972,SPIRITS,2780.71
2026-08-01,300067972TAE,300067972,TAE,274.19
2026-08-01,300067979Articulos Six,300067979,Articulos Six,490.75
2026-08-01,300067979CERVEZA-SIDRA,300067979,CERVEZA-SIDRA,158649.52
2026-08-01,300067979CIGARRO,300067979,CIGARRO,17263.89
2026-08-01,300067979ENCENDEDORES SIX,300067979,ENCENDEDORES SIX,415.73
2026-08-01,300067979REHIDRATANTES,300067979,REHIDRATANTES,638.00
2026-08-01,300067979RTD,300067979,RTD,1480.76
2026-08-01,300067979SPIRITS,300067979,SPIRITS,7697.64
2026-08-01,300067979TAE,300067979,TAE,151.35
2026-08-01,300067987CERVEZA-SIDRA,300067987,CERVEZA-SIDRA,282610.90
2026-08-01,300067987CIGARRO,300067987,CIGARRO,35258.33
2026-08-01,300067987ENCENDEDORES SIX,300067987,ENCENDEDORES SIX,262.93
2026-08-01,300067987REHIDRATANTES,300067987,REHIDRATANTES,704.73
2026-08-01,300067987RTD,300067987,RTD,1077.08
2026-08-01,300067987SPIRITS,300067987,SPIRITS,882.00
2026-08-01,300067987TAE,300067987,TAE,287.83
2026-08-01,300068002Articulos Six,300068002,Articulos Six,1085.20
2026-08-01,300068002CERVEZA-SIDRA,300068002,CERVEZA-SIDRA,327166.25
2026-08-01,300068002CIGARRO,300068002,CIGARRO,42253.68
2026-08-01,300068002ENCENDEDORES SIX,300068002,ENCENDEDORES SIX,1137.03
2026-08-01,300068002FARMACIA,300068002,FARMACIA,254.65
2026-08-01,300068002REHIDRATANTES,300068002,REHIDRATANTES,2589.75
2026-08-01,300068002RTD,300068002,RTD,6018.29
2026-08-01,300068002SPIRITS,300068002,SPIRITS,9531.51
2026-08-01,300068002TAE,300068002,TAE,218.36
2026-08-01,300068010Articulos Six,300068010,Articulos Six,692.61
2026-08-01,300068010CERVEZA-SIDRA,300068010,CERVEZA-SIDRA,312943.33
2026-08-01,300068010CIGARRO,300068010,CIGARRO,41160.18
2026-08-01,300068010ENCENDEDORES SIX,300068010,ENCENDEDORES SIX,1838.90
2026-08-01,300068010FARMACIA,300068010,FARMACIA,152.79
2026-08-01,300068010REHIDRATANTES,300068010,REHIDRATANTES,2251.03
2026-08-01,300068010RTD,300068010,RTD,4608.54
2026-08-01,300068010SPIRITS,300068010,SPIRITS,9142.97
2026-08-01,300068010TAE,300068010,TAE,521.12
2026-08-01,300068034Articulos Six,300068034,Articulos Six,1906.89
2026-08-01,300068034CERVEZA-SIDRA,300068034,CERVEZA-SIDRA,668692.95
2026-08-01,300068034CIGARRO,300068034,CIGARRO,74543.11
2026-08-01,300068034ENCENDEDORES SIX,300068034,ENCENDEDORES SIX,3163.78
2026-08-01,300068034FARMACIA,300068034,FARMACIA,206.02
2026-08-01,300068034REHIDRATANTES,300068034,REHIDRATANTES,7229.05
2026-08-01,300068034RTD,300068034,RTD,8012.95
2026-08-01,300068034SPIRITS,300068034,SPIRITS,9761.19
2026-08-01,300068034TAE,300068034,TAE,782.61
2026-08-01,300068037Articulos Six,300068037,Articulos Six,765.75
2026-08-01,300068037CERVEZA-SIDRA,300068037,CERVEZA-SIDRA,293891.32
2026-08-01,300068037CIGARRO,300068037,CIGARRO,36516.67
2026-08-01,300068037ENCENDEDORES SIX,300068037,ENCENDEDORES SIX,1568.52
2026-08-01,300068037FARMACIA,300068037,FARMACIA,331.49
2026-08-01,300068037REHIDRATANTES,300068037,REHIDRATANTES,1396.35
2026-08-01,300068037RTD,300068037,RTD,4237.71
2026-08-01,300068037SPIRITS,300068037,SPIRITS,3565.94
2026-08-01,300068037TAE,300068037,TAE,395.19
2026-08-01,300068048Articulos Six,300068048,Articulos Six,688.90
2026-08-01,300068048CERVEZA-SIDRA,300068048,CERVEZA-SIDRA,224027.02
2026-08-01,300068048CIGARRO,300068048,CIGARRO,32538.88
2026-08-01,300068048ENCENDEDORES SIX,300068048,ENCENDEDORES SIX,1795.34
2026-08-01,300068048FARMACIA,300068048,FARMACIA,50.93
2026-08-01,300068048REHIDRATANTES,300068048,REHIDRATANTES,2197.95
2026-08-01,300068048RTD,300068048,RTD,5111.12
2026-08-01,300068048SPIRITS,300068048,SPIRITS,3375.09
2026-08-01,300068048TAE,300068048,TAE,301.48
2026-08-01,300068062Articulos Six,300068062,Articulos Six,714.83
2026-08-01,300068062CERVEZA-SIDRA,300068062,CERVEZA-SIDRA,213672.02
2026-08-01,300068062CIGARRO,300068062,CIGARRO,42952.76
2026-08-01,300068062ENCENDEDORES SIX,300068062,ENCENDEDORES SIX,400.01
2026-08-01,300068062FARMACIA,300068062,FARMACIA,50.93
2026-08-01,300068062REHIDRATANTES,300068062,REHIDRATANTES,2285.49
2026-08-01,300068062RTD,300068062,RTD,3480.72
2026-08-01,300068062SPIRITS,300068062,SPIRITS,5175.29
2026-08-01,300068062TAE,300068062,TAE,449.14
2026-08-01,300068069Articulos Six,300068069,Articulos Six,540.74
2026-08-01,300068069CERVEZA-SIDRA,300068069,CERVEZA-SIDRA,295572.13
2026-08-01,300068069CIGARRO,300068069,CIGARRO,30725.01
2026-08-01,300068069ENCENDEDORES SIX,300068069,ENCENDEDORES SIX,915.76
2026-08-01,300068069REHIDRATANTES,300068069,REHIDRATANTES,941.67
2026-08-01,300068069RTD,300068069,RTD,11237.16
2026-08-01,300068069SPIRITS,300068069,SPIRITS,14075.75
2026-08-01,300068069TAE,300068069,TAE,129.02
2026-08-01,300068109Articulos Six,300068109,Articulos Six,1319.45
2026-08-01,300068109CERVEZA-SIDRA,300068109,CERVEZA-SIDRA,305317.58
2026-08-01,300068109CIGARRO,300068109,CIGARRO,46222.23
2026-08-01,300068109ENCENDEDORES SIX,300068109,ENCENDEDORES SIX,2424.09
2026-08-01,300068109FARMACIA,300068109,FARMACIA,170.38
2026-08-01,300068109REHIDRATANTES,300068109,REHIDRATANTES,2270.72
2026-08-01,300068109RTD,300068109,RTD,5142.13
2026-08-01,300068109SPIRITS,300068109,SPIRITS,4933.77
2026-08-01,300068109TAE,300068109,TAE,444.81
2026-08-01,300068111Articulos Six,300068111,Articulos Six,367.60
2026-08-01,300068111CERVEZA-SIDRA,300068111,CERVEZA-SIDRA,313632.55
2026-08-01,300068111CIGARRO,300068111,CIGARRO,30246.31
2026-08-01,300068111ENCENDEDORES SIX,300068111,ENCENDEDORES SIX,925.91
